gene1,gene2,statistic,pvalue
HSPA2,SH3TC2-DT,0.8818542026011766,6.689156415098888e-05
HSPA2,SLC45A3,0.9317516920253248,3.608863081400116e-06
HSPA2,SLC5A11,0.8934017339233491,3.887549575759584e-05
HSPA2,SLC6A9,0.91662374073011,1.0536911210670644e-05
HSPA2,SMIM5,0.8739091676165253,9.417535044679243e-05
HSPA2,SOX10,0.926690488827606,5.295958762751924e-06
HSPA2,ST18,0.9039336519898246,2.2400301999299312e-05
HSPA2,TF,0.9495495228281684,7.090630512703672e-07
HSPA2,TGFA,0.9204828189692936,8.181061820555538e-06
HSPA2,TMEM125,0.9191300616051375,8.952601349749139e-06
HSPA2,TMEM235,0.8715365629327566,0.0001038490961296
HSPA2,TMEM63A,0.919315536968637,8.843474660116957e-06
HSPA2,TMEM88B,0.9276484090901695,4.9356256099473545e-06
HSPA2,TMT1B,0.8853764922277751,5.703283757662222e-05
HSPA2,TRIM59,0.9140211525266247,1.2413935904147377e-05
HSPA2,TYMS,0.8758494620769403,8.681217408861449e-05
HSPA2,UGT8,0.9080945237513498,1.7703495763152054e-05
ICOSLG,KLK6,0.8924108527279491,4.08246259427177e-05
ICOSLG,LDB3,0.9156992401740778,1.1175406935075786e-05
ICOSLG,LINC00639,0.889880769400034,4.6159347556391554e-05
ICOSLG,LINC01978,0.9171683892668872,1.017475371896426e-05
ICOSLG,LINC03002,0.8956978145424683,3.464517048871447e-05
ICOSLG,LINC03013,0.914728672418691,1.1878926327801276e-05
ICOSLG,LIPE,0.9159299919078232,1.1013195217966397e-05
ICOSLG,LOC102723996,0.9999999999999998,8.559986306320636e-86
ICOSLG,MAG,0.9223076653729944,7.226204478573012e-06
ICOSLG,MOG,0.931556316183115,3.6646514149347622e-06
ICOSLG,MYRF,0.9805167851038142,4.018046088100415e-09
ICOSLG,NINJ2,0.9326733922514692,3.3548615517492902e-06
ICOSLG,NIPAL4,0.9130309896267912,1.3195127167496368e-05
ICOSLG,PACC1,0.8620464207702121,0.0001507913802405
ICOSLG,PLD1,0.8801081415620992,7.226053556219509e-05
ICOSLG,PLXNB3,0.892170459423536,4.130912020357939e-05
ICOSLG,PPP1R14A,0.8891894774591688,4.7710151397606185e-05
ICOSLG,PRR18,0.8921854235376453,4.127882710282748e-05
ICOSLG,RNF125,0.8541202318058982,0.0002017839321578
ICOSLG,RTKN,0.9346282171540616,2.863869007347796e-06
ICOSLG,S1PR5,0.9249873822755336,5.988967350378928e-06
ICOSLG,SH3TC2-DT,0.86178650124314,0.0001522810113136
ICOSLG,SLC45A3,0.9553495627286476,3.6631324939494164e-07
ICOSLG,SLC5A11,0.9165869707929536,1.0561730613936908e-05
ICOSLG,SLC6A9,0.8559432135437653,0.0001889928414746
ICOSLG,SMIM5,0.9194964834974028,8.738049600080956e-06
ICOSLG,ST18,0.9331800740663776,3.221518152446289e-06
ICOSLG,TF,0.9226183173853778,7.073021872769297e-06
ICOSLG,TMEM125,0.8887100961115094,4.8809902340003735e-05
ICOSLG,TMEM235,0.9130437824533398,1.3184787698174897e-05
ICOSLG,TMEM63A,0.9426050452667272,1.4218942374419291e-06
ICOSLG,TMEM88B,0.9521612991015348,5.320024977438961e-07
ICOSLG,TRIM59,0.9574063150120584,2.837524359202444e-07
ICOSLG,TYMS,0.911364017329622,1.459948241331345e-05
ICOSLG,UGT8,0.863965575905802,0.0001401485679831
IGSF6,ITGAL,0.919353698722682,8.821155469646613e-06
IGSF6,ITGAM,0.8519482317621259,0.0002179140542033
IGSF6,KIF18B,0.8602359534860692,0.0001614131552894
IGSF6,LILRB4,0.8686869758730464,0.0001165006226897
IGSF6,LINC00323,0.9225858481439444,7.088908649701587e-06
IGSF6,LINC01736,0.9157760466545604,1.1121201733085488e-05
IGSF6,LPAR5,0.881677287129947,6.742053999694706e-05
IGSF6,LPCAT2,0.9431060929762066,1.3562730900239643e-06
IGSF6,LST1,0.9189369241751248,9.067388493689778e-06
IGSF6,LTF,0.8580066486751862,0.0001753029435338
IGSF6,LY86,0.883434186093663,6.231327313741801e-05
IGSF6,MPEG1,0.937714938134106,2.20817976178389e-06
IGSF6,MROCKI,0.8530689529155422,0.0002094678499258
IGSF6,NCKAP1L,0.9253089628190766,5.85279980535122e-06
IGSF6,NSUN7,0.860185159335193,0.0001617195331914
IGSF6,OLR1,0.890839227248962,4.407638172177469e-05
IGSF6,P2RY12,0.8545845657418939,0.0001984623689286
IGSF6,P2RY13,0.9115028917011732,1.4478078618550578e-05
IGSF6,PARP15,0.9116388159990594,1.436004289282484e-05
IGSF6,PRPH,0.8510899459444348,0.000224563933705
IGSF6,PTGS1,0.8768638611803349,8.315039674411009e-05
IGSF6,RASAL3,0.8993603609003685,2.8668932745334197e-05
IGSF6,SAMSN1,0.91267141863324,1.34884258352274e-05
IGSF6,SMIM35,0.9086658442583389,1.71259139596558e-05
IGSF6,SUSD3,0.8988937626304204,2.9380485437483285e-05
IGSF6,SYK,0.8517132914890998,0.0002197185448003
IGSF6,TLR1,0.8728682089764136,9.832661896358952e-05
IGSF6,TLR6,0.9011926469904176,2.6007468504483456e-05
IGSF6,TREM2,0.9036433766123428,2.276204264261984e-05
IGSF6,WDFY4,0.944558631890548,1.17977653502251e-06
IQGAP3,LINC03002,0.8710733574336121,0.0001058271358131
IQGAP3,MOG,0.8896030334095186,4.677746600499952e-05
IQGAP3,NINJ2,0.8774006920740738,8.126319344786006e-05
IQGAP3,PLXNB3,0.8655159770842603,0.0001319961132581
IQGAP3,S1PR5,0.8682596125574334,0.0001184997158279
IQGAP3,SERPINA5,0.88371646886108,6.152242808430501e-05
IQGAP3,SLC6A9,0.8874263509718895,5.18554129283384e-05
IQGAP3,SMIM5,0.9253314971660532,5.843352644803055e-06
IQGAP3,SOX10,0.8644537040432694,0.0001375396946389
IQGAP3,ST18,0.8925688071911191,4.050877226952465e-05
IQGAP3,TMEM63A,0.858203741215964,0.000174037870083
IQGAP3,UGT8,0.8552954582515313,0.0001934615887265
ITGAL,KIF18B,0.8598276352363353,0.0001638891757723
ITGAL,LINC00323,0.8642061928602022,0.0001388576648321
ITGAL,LINC01480,0.8626120957218719,0.0001475895968697
ITGAL,LINC01736,0.9284290251912704,4.6568766068334485e-06
ITGAL,LPAR5,0.8705837433615304,0.0001079505717753
ITGAL,LPCAT2,0.9328522096003434,3.307301994587154e-06
ITGAL,LST1,0.917687941475362,9.83870793298372e-06
ITGAL,LTF,0.8903054693565544,4.522684128202767e-05
ITGAL,NCKAP1L,0.9154131680508284,1.1379176769957212e-05
ITGAL,NSUN7,0.8668835129129192,0.0001251236806586
ITGAL,RASAL3,0.8898051580712295,4.6326971999471386e-05
ITGAL,RNASE6,0.8744731756521061,9.198541092709432e-05
ITGAL,SAMSN1,0.9417609108009456,1.538254234727465e-06
ITGAL,SYK,0.8906122530477009,4.456269478133867e-05
ITGAL,TBXAS1,0.8773689048495356,8.137397601489641e-05
ITGAL,TLR6,0.9082983590288184,1.7495654481241176e-05
ITGAL,TNFAIP8L2,0.8615413434635061,0.0001536967766598
ITGAL,TREM2,0.8837796521433385,6.134652015871766e-05
ITGAL,WDFY4,0.9177012382143362,9.830226682142311e-06
ITGAM,ITGB2,0.9625338344646812,1.4153471216718045e-07
ITGAM,KIF18B,0.855296844669787,0.0001934519350271
ITGAM,LILRB4,0.912624769998018,1.3526858642293587e-05
ITGAM,LINC01736,0.8603033587458109,0.0001610072981274
ITGAM,LOC729654,0.8821224490385275,6.60958569699269e-05
ITGAM,LPAR5,0.9199609787718516,8.472057131606088e-06
ITGAM,LST1,0.9131064358250692,1.3134244012668485e-05
ITGAM,LY86,0.9591279771855272,2.2689843098515397e-07
ITGAM,MPEG1,0.878803290955663,7.649377258693987e-05
ITGAM,NCKAP1L,0.8959924823949191,3.413019695666681e-05
ITGAM,NSUN7,0.8862065527862274,5.488863320449562e-05
ITGAM,OLR1,0.8530694175998371,0.0002094644027941
ITGAM,P2RY12,0.9287806881299018,4.535533231205688e-06
ITGAM,P2RY13,0.927859380401858,4.858995002061135e-06
ITGAM,PIK3R5,0.896280443358216,3.363290413729191e-05
ITGAM,PLD4,0.9564662913758716,3.193682172034748e-07
ITGAM,PTGS1,0.9119456014683374,1.4096481540714837e-05
ITGAM,RASAL3,0.9226710613516308,7.0472762326157375e-06
ITGAM,RNASE6,0.9548544172869328,3.8884678047461533e-07
ITGAM,SELPLG,0.9630837171511784,1.3061925414833734e-07
ITGAM,SUSD3,0.895990580513291,3.41335009255569e-05
ITGAM,TLR1,0.9495699788613948,7.075113326096939e-07
ITGAM,TLR6,0.9187047308611336,9.2069568705493e-06
ITGAM,TNFAIP8L2,0.9229455886122696,6.914491752274798e-06
ITGAM,TREM2,0.9328336108132512,3.312223093582275e-06
ITGAM,WDFY4,0.9350066428939656,2.775918042036585e-06
ITGB2,KCNQ1,0.8878442568069811,5.084772233520268e-05
ITGB2,KIF18B,0.894213907135937,3.733425494983255e-05
ITGB2,LILRB4,0.8985761270885486,2.9872943009085605e-05
ITGB2,LINC01736,0.8858279036502972,5.585858709371467e-05
ITGB2,LPAR5,0.9344457353605904,2.907078586746461e-06
ITGB2,LPCAT2,0.8725629183443547,9.957143860788406e-05
ITGB2,LST1,0.9021321679517728,2.472204242489531e-05
ITGB2,LY86,0.9338733355634248,3.046052087666127e-06
ITGB2,MPEG1,0.8674117893925095,0.000122546706474
ITGB2,NCKAP1L,0.8912358074373147,4.323690068619401e-05
ITGB2,NSUN7,0.9053268987587062,2.072784029795669e-05
ITGB2,P2RY12,0.8611090795892363,0.0001562186293153
ITGB2,P2RY13,0.9122937906305136,1.3802087810320216e-05
ITGB2,PIK3R5,0.9489118290811556,7.588395635368914e-07
ITGB2,PLD4,0.9292657397290068,4.372370270796869e-06
ITGB2,PLVAP,0.855099766671209,0.0001948280541462
ITGB2,PTGS1,0.8991620792795374,2.8969595200078016e-05
ITGB2,RASAL3,0.919739873279054,8.597845292569131e-06
ITGB2,RNASE6,0.9621314511275648,1.4998303422429395e-07
ITGB2,SELPLG,0.9552685162224333,3.699271204738297e-07
ITGB2,SUSD3,0.8846585393982163,5.894113783287208e-05
ITGB2,SYK,0.8833373825403806,6.258634662086228e-05
ITGB2,TBXAS1,0.8719850276040744,0.0001019622742877
ITGB2,TLR1,0.9374613814419334,2.25695922365193e-06
ITGB2,TLR6,0.9148319663258928,1.1802398484579682e-05
ITGB2,TMEM119,0.8713190127688198,0.000104774391703
ITGB2,TNFAIP8L2,0.9292016116175954,4.393665377865443e-06
ITGB2,TREM2,0.9490729777426026,7.460011480082993e-07
ITGB2,WDFY4,0.9301547657559818,4.085646445096239e-06
ITPKB-IT1,NINJ2,0.8662397939202908,0.0001283220953434
ITPKB-IT1,NIPAL4,0.8731858918603485,9.704451424862746e-05
ITPKB-IT1,PACC1,0.8579993084958033,0.0001753501989503
ITPKB-IT1,SLC6A9,0.9302217711330836,4.064668362028883e-06
ITPKB-IT1,TF,0.8828473334481796,6.398348268785786e-05
ITPKB-IT1,TGFA,0.8852922943361177,5.72540339090508e-05
ITPKB-IT1,TMT1B,0.8832529614259315,6.282527251379679e-05
ITPKB-IT1,UGT8,0.8832918890463995,6.271501018332583e-05
KCNE5,LINC01480,0.8885052071536149,4.92860984954932e-05
KCNE5,TMIGD2,0.853059493833178,0.0002095380293265
KCNQ1,LPAR5,0.9079994937742116,1.7801070552782015e-05
KCNQ1,LST1,0.8607345944325576,0.0001584299802957
KCNQ1,NCKAP1L,0.8806947648397981,7.041959927654602e-05
KCNQ1,PLVAP,0.9456839050900822,1.05625943301168e-06
KCNQ1,PTAFR,0.8837441698458057,6.14452563617264e-05
KCNQ1,SIGLEC10,0.8998449491841886,2.794467910691183e-05
KCNQ1,SYK,0.9288300888285652,4.518693984372529e-06
KCNQ1,TBXAS1,0.8883362932976832,4.968147902168665e-05
KCNQ1,TMEM119,0.914400063910062,1.212504956484845e-05
KCNQ1,TREM2,0.872262002399049,0.0001008107204561
KIF18B,LILRA2,0.889233898694588,4.7609259620771534e-05
KIF18B,LILRB4,0.9013126766750322,2.584031629679715e-05
KIF18B,LINC01736,0.9442634958496658,1.2140377881183805e-06
KIF18B,LPAR5,0.8939821260558579,3.776900349660206e-05
KIF18B,LPCAT2,0.9222909452556686,7.234524519624549e-06
KIF18B,LY86,0.8829782663401352,6.360776907661008e-05
KIF18B,NCKAP1L,0.8896172130306192,4.674574837572627e-05
KIF18B,NSUN7,0.926909221039306,5.2118651437167545e-06
KIF18B,OLR1,0.8595335745622583,0.0001656910306021
KIF18B,P2RY12,0.8542723519585407,0.0002006909179955
KIF18B,P2RY13,0.8775774359669132,8.064941775713945e-05
KIF18B,PIK3R5,0.8624189214238488,0.0001486768247526
KIF18B,PLD4,0.8804769512009327,7.109870217529126e-05
KIF18B,PLVAP,0.8583330352554406,0.0001732119339288
KIF18B,PTGS1,0.9366357983835688,2.4218673973851343e-06
KIF18B,RASAL3,0.8580687988833946,0.0001749032327756
KIF18B,RNASE6,0.8996439961523471,2.8243211122575816e-05
KIF18B,SELPLG,0.8950267673303576,3.584123546070558e-05
KIF18B,SMIM35,0.8651047513217571,0.0001341205597601
KIF18B,ST6GALNAC2,0.8600528337448455,0.0001625198670464
KIF18B,STAC,0.8596923285565521,0.0001647163154423
KIF18B,SUSD3,0.8640883464234181,0.0001394887163657
KIF18B,SYK,0.8520007591620608,0.0002175122287406
KIF18B,TBXAS1,0.8743734682535212,9.236956203164123e-05
KIF18B,TLR1,0.8614192715740028,0.0001544056362644
KIF18B,TMEM119,0.8855683175077735,5.653145122654524e-05
KIF18B,TREM2,0.9048942908884476,2.123599945848424e-05
KIF18B,TSPAN2,0.8975615031125577,3.1490630768303513e-05
KIF18B,WDFY4,0.8914285795505809,4.283350269097917e-05
KLK6,LDB3,0.8642120776121387,0.0001388262126315
KLK6,LINC00639,0.876015432224807,8.620439004168708e-05
KLK6,LINC03013,0.8515706751453238,0.000220819716951
KLK6,LIPE,0.9311693730795272,3.777199745799224e-06
KLK6,LOC102723996,0.8924108527279491,4.08246259427177e-05
KLK6,MAG,0.91019360914734,1.5655601780191672e-05
KLK6,MOG,0.9083439398288666,1.7449447845540314e-05
KLK6,MYRF,0.9408385793642856,1.6740943790061787e-06
KLK6,NINJ2,0.965323388028286,9.29796312148809e-08
KLK6,NIPAL4,0.9710656323270606,3.4735226029763135e-08
KLK6,NXPH4,0.8716515729349081,0.0001033625761228
KLK6,PACC1,0.9203259696254916,8.267664486064733e-06
KLK6,PLXNB3,0.885519174238089,5.665956218107611e-05
KLK6,PRR18,0.87770070518708,8.022354349633581e-05
KLK6,SH3TC2-DT,0.8559268296844829,0.0001891048474224
KLK6,SLC45A3,0.966722795470405,7.433036446255315e-08
KLK6,SLC5A11,0.9693174731909114,4.7800456606051344e-08
KLK6,SLC6A9,0.88037990894544,7.140294609578153e-05
KLK6,ST18,0.8647017192617915,0.0001362290754657
KLK6,TF,0.9633588697669384,1.254203231089049e-07
KLK6,TGFA,0.936130769874056,2.5274624240410587e-06
KLK6,TMEM125,0.9314598279065736,3.692459189670398e-06
KLK6,TMEM233,0.9092083236158892,1.659163150873322e-05
KLK6,TMEM235,0.9740936207180362,1.902219227797291e-08
KLK6,TMEM255A,0.8675635774982317,0.000121814167807
KLK6,TMEM63A,0.8668191941493356,0.0001254403649402
KLK6,TMEM88B,0.9034417488401592,2.301606583926958e-05
KLK6,TRIM59,0.950813673293904,6.182095504564587e-07
KLK6,UGT8,0.9256888143848744,5.69519217120706e-06
LDB3,LINC00639,0.9429383968421184,1.3779565636109378e-06
LDB3,LINC01877,0.9301132506774388,4.098687877817765e-06
LDB3,LINC01978,0.9296549820845332,4.2448972057822025e-06
LDB3,LINC03002,0.8776131297684242,8.052591604059142e-05
LDB3,LINC03013,0.9369333528702366,2.3613442474192604e-06
LDB3,LIPE,0.9008355869506202,2.6509854733231468e-05
LDB3,LOC102723996,0.9156992401740778,1.1175406935075786e-05
LDB3,MAG,0.8743275025501023,9.254708958306432e-05
LDB3,MOG,0.9178888726223656,9.711172692491516e-06
LDB3,MYRF,0.9178337209771364,9.746045008550832e-06
LDB3,NINJ2,0.915760975485662,1.1131821262468109e-05
LDB3,NIPAL4,0.928511163646714,4.628302087579817e-06
LDB3,PACC1,0.8980799773686874,3.065542437125041e-05
LDB3,PLD1,0.9038027256035086,2.2562885021250928e-05
LDB3,PLXNB3,0.8953190595711965,3.53162475092058e-05
LDB3,PPP1R14A,0.9574009301807817,2.839468332906881e-07
LDB3,PRR18,0.8767529639254852,8.354458619358687e-05
LDB3,RNF125,0.8774536735049804,8.107881464953893e-05
LDB3,RTKN,0.8629969000216081,0.0001454427381471
LDB3,S1PR5,0.9291576590323176,4.408309144105043e-06
LDB3,SH3TC2-DT,0.8581862798353138,0.0001741496543618
LDB3,SLC45A3,0.9042682244681568,2.198911228300795e-05
LDB3,SLC5A11,0.9128493695357718,1.3342623332499398e-05
LDB3,SLC6A9,0.9243626607374532,6.26081000197148e-06
LDB3,SMIM5,0.9330909310397004,3.2446615888097237e-06
LDB3,ST18,0.91794666550741,9.674738416362545e-06
LDB3,TF,0.9288394773273952,4.515499444377996e-06
LDB3,TGFA,0.8696707568185796,0.00011200105585
LDB3,TMEM125,0.92861966516362,4.590773777216917e-06
LDB3,TMEM235,0.8765432456358377,8.429412747005109e-05
LDB3,TMEM63A,0.9833980276564128,1.675555485597478e-09
LDB3,TMEM88B,0.9324151981704996,3.4245075651776387e-06
LDB3,TRIM59,0.9186658186532052,9.230515157495384e-06
LDB3,TYMS,0.9277906551057812,4.883851545281568e-06
LDB3,UGT8,0.8820393324802556,6.634159272256892e-05
LILRA1,LST1,0.8720394631456174,0.0001017351261905
LILRA1,LY86,0.8630788356660738,0.0001449888463291
LILRA1,PARP15,0.8576185622035184,0.0001778153694672
LILRA1,SAMSN1,0.891208838667653,4.329357827046797e-05
LILRA1,TLR1,0.9252513775690272,5.8769975618068e-06
LILRA1,TLR6,0.8831991138599177,6.297805155102344e-05
LILRA1,TNFAIP8L2,0.8823285383866637,6.548969446778198e-05
LILRA1,TREM2,0.8515326919122761,0.0002211137333159
LILRA2,LILRB4,0.9423827047779522,1.4518261152419537e-06
LILRA2,LINC01736,0.921028076953626,7.885682317801218e-06
LILRA2,LPAR5,0.8594462325572809,0.0001662292494342
LILRA2,LPCAT2,0.8619036408305443,0.0001516082236022
LILRA2,PLD4,0.8915011598081619,4.268240532096375e-05
LILRA2,PTGS1,0.878589184528094,7.720695192463565e-05
LILRA2,RASAL3,0.9024021545833564,2.4362270059502303e-05
LILRA2,SCN7A,0.8671723625028511,0.0001237093436871
LILRA2,SELPLG,0.908136461688428,1.766057198680377e-05
LILRA2,SIGLEC11,0.8595779921832806,0.0001654178538887
LILRA2,SMIM35,0.8798350831799119,7.313048693287678e-05
LILRA2,ST6GALNAC2,0.8680831785522725,0.0001193329765859
LILRA2,SUSD3,0.8964391737510262,3.336128493072348e-05
LILRA2,TBXAS1,0.852016204036945,0.0002173941904194
LILRA2,TMEM119,0.8661852047365005,0.0001285963039197
LILRA2,TREM2,0.8773360208689083,8.148870809234348e-05
LILRA2,WDFY4,0.881674059386842,6.743022195410388e-05
LILRB4,LINC01736,0.941829303648091,1.5285486072600843e-06
LILRB4,LPAR5,0.923037375257938,6.870549534627612e-06
LILRB4,LPCAT2,0.9006290825047867,2.680395098066888e-05
LILRB4,LST1,0.9035797264325968,2.2841988180181617e-05
LILRB4,LY86,0.9249274403842072,6.014629340934971e-06
LILRB4,MPEG1,0.856806575624791,0.0001831649288549
LILRB4,NCKAP1L,0.9105935440020158,1.5288021026117686e-05
LILRB4,NSUN7,0.9081748478663416,1.762135696606402e-05
LILRB4,P2RY12,0.8587023830434406,0.0001708697221774
LILRB4,P2RY13,0.8821941831007362,6.588436057870418e-05
LILRB4,PIK3R5,0.8524248020840645,0.0002142899275436
LILRB4,PLD4,0.9399896747052376,1.8075575967074351e-06
LILRB4,PLVAP,0.8781400714313619,7.872022590344857e-05
LILRB4,PTGS1,0.8975860891052491,3.145061684052267e-05
LILRB4,RASAL3,0.9474680692822164,8.820605566818959e-07
LILRB4,RNASE6,0.916224178235483,1.080915017204007e-05
LILRB4,SELPLG,0.9514374213076936,5.770012955133286e-07
LILRB4,SIGLEC11,0.8630985069285357,0.0001448800435789
LILRB4,SIGLEC8,0.8806970640743347,7.041245850150734e-05
LILRB4,SMIM35,0.9025843536414688,2.4121868887419725e-05
LILRB4,SUSD3,0.92527986758825,5.865015759064125e-06
LILRB4,SYK,0.8828589233915983,6.395015363403512e-05
LILRB4,TBXAS1,0.9229412999040684,6.916550478079456e-06
LILRB4,TLR6,0.8557142972395945,0.0001905625944209
LILRB4,TMEM119,0.9329932373151892,3.270179276757358e-06
LILRB4,TREM2,0.9497186674764636,6.963149740227185e-07
LILRB4,WDFY4,0.935825118179059,2.593159705204419e-06
LINC00323,LINC01736,0.8651016675663237,0.0001341365933089
LINC00323,LPCAT2,0.8959169250893236,3.4261653730332965e-05
LINC00323,LRRC63,0.8621161030412481,0.0001503940053094
LINC00323,LST1,0.9081703541044056,1.7625944130678814e-05
LINC00323,MROCKI,0.8860568022826274,5.5270608645603885e-05
LINC00323,RASAL3,0.8769635004049174,8.279749531709016e-05
LINC00323,SIGLEC11,0.8649858024357704,0.0001347401273696
LINC00323,TLR6,0.8654812391564021,0.0001321745281698
LINC00323,TMT1B,0.903530449721386,2.2904035465558743e-05
LINC00323,TREM2,0.8849040948304361,5.828278665631218e-05
LINC00323,WDFY4,0.9189923513541494,9.03432571070996e-06
LINC00323,ZNF300,0.8884085636175936,4.951200400248243e-05
LINC00639,LINC01877,0.9249077272930576,6.023088184524173e-06
LINC00639,LINC01978,0.930354896578063,4.0232478012501e-06
LINC00639,LINC01992,0.852774537199457,0.0002116609901638
LINC00639,LINC03013,0.971774254069564,3.0348376404691665e-08
LINC00639,LIPE,0.8896749571570379,4.6616761834690834e-05
LINC00639,LOC102723996,0.889880769400034,4.6159347556391554e-05
LINC00639,LOC105371366,0.8665594179974043,0.0001267259367355
LINC00639,LRRC63,0.8724863007421999,9.988581553363168e-05
LINC00639,LURAP1L-AS1,0.8558722112738255,0.0001894786205851
LINC00639,MAG,0.8588213928009415,0.0001701204273131
LINC00639,MOG,0.9212038185740724,7.79233582947723e-06
LINC00639,MYRF,0.8990372787855264,2.9160131447455607e-05
LINC00639,NINJ2,0.9252111389350052,5.893954062682717e-06
LINC00639,NIPAL4,0.9340159326304504,3.010938437995124e-06
LINC00639,PACC1,0.9318883027451438,3.570264452358481e-06
LINC00639,PLD1,0.8562410245947243,0.000186966093234
LINC00639,PLXNB3,0.923974822535504,6.43452936007071e-06
LINC00639,PPP1R14A,0.9219093935687273,7.42649985663281e-06
LINC00639,PRR18,0.8787764411667189,7.658291770353401e-05
LINC00639,PTPRH,0.8502067284263676,0.0002315745792961
LINC00639,RNF125,0.8967473342043056,3.283899403224841e-05
LINC00639,S1PR5,0.9361734302710358,2.518401094041932e-06
LINC00639,SH3TC2-DT,0.9001018853347001,2.7566680944545623e-05
LINC00639,SLC45A3,0.9025072431353204,2.42233777224217e-05
LINC00639,SLC5A11,0.8936349196406864,3.842785217016705e-05
LINC00639,SLC6A9,0.9219143858362414,7.423961748449914e-06
LINC00639,SMIM5,0.9272918827426372,5.067344325202303e-06
LINC00639,SOX10,0.8711754726225803,0.0001053885041781
LINC00639,ST18,0.951658572432818,5.629381122935946e-07
LINC00639,TF,0.9011688633300252,2.6040692394401028e-05
LINC00639,TGFA,0.9199825398297132,8.45987085253719e-06
LINC00639,TMEM125,0.9218139919433536,7.475137584022205e-06
LINC00639,TMEM235,0.8732603829167533,9.674582708148546e-05
LINC00639,TMEM63A,0.943471880679715,1.3099346724863898e-06
LINC00639,TMEM88B,0.94050969339071,1.7248189124613206e-06
LINC00639,TMPRSS5,0.9052526474473248,2.0814355899258467e-05
LINC00639,TRIM59,0.9281096852565488,4.769327741039886e-06
LINC00639,TYMS,0.900725473669192,2.6666349382166127e-05
LINC00639,UGT8,0.925856912857572,5.626548644972959e-06
LINC00906,SPOCD1,0.8655931795175918,0.0001316002880026
LINC01447,LPAR4,0.8572034950298587,0.000180534140794
LINC01480,TOP2A,0.9000322152359314,2.7668769118477328e-05
LINC01736,LPAR5,0.9465191151495588,9.71540932869713e-07
LINC01736,LPCAT2,0.9660307813258824,8.312841897888246e-08
LINC01736,LST1,0.8984220160593874,3.011425319006814e-05
LINC01736,LY86,0.8864795235126469,5.419780154350791e-05
LINC01736,MPEG1,0.8763901387483777,8.484472824633496e-05
LINC01736,NCKAP1L,0.9523589034317506,5.20227336872214e-07
LINC01736,NSUN7,0.8803167393279828,7.160155319657379e-05
LINC01736,P2RY13,0.8802939052125629,7.167345308350854e-05
LINC01736,PIK3R5,0.8617442179358128,0.0001525244484087
LINC01736,PLD4,0.8715699979672408,0.0001037074695435
